job_title,seniority,skills,salary_min,salary_max,location,company
Staff Data Scientist,Senior/Staff,"['Data Science', 'AI', 'Predictive Analytics', 'Technical Leadership']",206515.47,206515.47,"Beachwood, OH",Penske
Data Scientist III,Mid to Senior Level,[],81005.77,81005.77,"Boise, Idaho",Simplot
Lead Data Scientist,Lead,[],133579.75,133579.75,Work from Home,HCA Healthcare
Data Scientist I,Entry Level,[],123749.32,123749.32,"New York, New York;Charlotte, North Carolina",Bank of America
Data Scientist I,Entry Level,[],85803.3,85803.3,"New York, New York;Charlotte, North Carolina",Bank of America
Sr. Data Scientist/Analyst,Senior,"['analytical thinking', 'problem-solving', 'communication skills', 'data science', 'data analysis']",241039.8,241039.8,"Longmont, Colorado",ManpowerGroup
Data Scientist,Mid-level,"['data science', 'analytical methodologies', 'large datasets', 'business insight extraction', 'algorithm development', 'code documentation']",150418.11,150418.11,,Home Depot
Sr. Data Scientist,Senior,[],128148.17,128148.17,"Charlotte, NC, US; Corning, NY, US",Corning Incorporated
Sr. Data Scientist,Senior,[],156002.2,156002.2,"Charlotte, NC, US; Corning, NY, US",Corning Incorporated
,,[],207900.89,207900.89,,Takeda Pharmaceuticals
Generative Business Intelligence (Gen BI),Senior/Key Player,"['Enterprise analytics', 'Semantic layer design', 'Multi-agent architectures', 'AI-driven insights', 'IT partnership', 'Business Intelligence']",161789.75,161789.75,,Home Depot
Data Scientist I,Entry Level,[],94893.84,94893.84,"Charlotte, North Carolina",Bank of America
Geospatial Data Scientist,Senior/Lead,"['GEOINT analysis', 'data architecture', 'data structures', 'systems design', 'process automation', 'data modeling', 'geospatial intelligence']",106025.2,106025.2,"Fort Gordon, GA",BAE Systems
Principal Data Scientist,Principal,"['Data Science', 'Analytics', 'Metrics', 'Measurement Systems', 'Experimentation Frameworks', 'AI']",218569.0,218569.0,,Microsoft Corporation
"Digital Science, Data, and AI Professional",Not specified,"['digital innovation', 'data science', 'AI', 'analytics', 'automation', 'digital platforms']",220111.06,220111.06,Office,ThermoFisher Scientific
"Digital Science, Data, and AI professional",,"['digital innovation', 'data science', 'AI', 'analytics', 'automation', 'digital platforms']",215063.88,215063.88,Office,ThermoFisher Scientific
Senior Data Scientist,Senior,"['demand forecasting', 'machine learning', 'data analysis', 'forecasting systems', 'collaboration']",239440.61,239440.61,,Walmart
Principal Data Scientist,Principal,"['data pipelines', 'clinical data analysis', 'immunologic data analysis', 'genomic data analysis', 'laboratory data analysis', 'statistical analysis', 'bioinformatics', 'machine learning']",75610.59,75610.59,University of Colorado Anschutz Medical Campus,University of Colorado
Unknown,Unknown,[],177816.2,177816.2,Unknown,Indeed
Not specified,Not specified,[],199655.67,199655.67,Not specified,Indeed
Unknown,Unknown,[],197673.17,197673.17,Unknown,Indeed
Unknown,Unknown,[],199569.25,199569.25,Unknown,Indeed
Not specified,Not specified,[],272947.2,272947.2,Not specified,Indeed
Unknown,Unknown,[],190155.9,190155.9,Unknown,Indeed
Not specified,Not specified,[],239870.3,239870.3,Not specified,Indeed
Unknown,Unknown,[],244651.94,244651.94,Unknown,Indeed
Unknown,Unknown,[],274404.3,274404.3,Unknown,Indeed
Unknown,Unknown,[],192013.58,192013.58,Unknown,Indeed
Unknown,Unknown,[],248241.48,248241.48,Unknown,Indeed
Not specified,Not specified,[],218222.84,218222.84,Not specified,Indeed
Unknown,Unknown,[],220788.02,220788.02,Unknown,Indeed
Unknown,Unknown,[],190964.25,190964.25,Unknown,Indeed
Unknown,Unknown,[],239076.45,239076.45,Unknown,Indeed
Not specified,Not specified,[],238047.88,238047.88,Not specified,Indeed
Unknown,Unknown,[],228476.05,228476.05,Unknown,Indeed
Unknown,Unknown,[],197931.22,197931.22,Unknown,Indeed
Unknown,Unknown,[],281229.8,281229.8,Unknown,Indeed
Unknown,Unknown,[],182945.45,182945.45,Unknown,Indeed
Unknown,Unknown,[],288306.44,288306.44,Unknown,Indeed
Unknown,Unknown,[],185841.67,185841.67,Unknown,Indeed
Unknown,Unknown,[],223611.0,223611.0,Unknown,Indeed
Unknown,Unknown,[],200007.28,200007.28,Unknown,Indeed
Unknown,Unknown,[],188303.64,188303.64,Unknown,Indeed
Unknown,Unknown,[],255109.12,255109.12,Unknown,Indeed
Unknown,Unknown,[],200929.34,200929.34,Unknown,Indeed
Not specified,Not specified,[],189261.44,189261.44,Not specified,Indeed
Unknown,Unknown,[],211453.97,211453.97,Unknown,Indeed
Unknown,Unknown,[],238639.55,238639.55,Unknown,Indeed
Not specified,Not specified,[],224542.06,224542.06,Not specified,Indeed
Unknown,Unknown,[],238540.11,238540.11,Unknown,Indeed
Unknown,Unknown,[],190105.14,190105.14,Unknown,Indeed
Unknown,Unknown,[],191501.89,191501.89,Unknown,Indeed
Unknown,Unknown,[],210391.69,210391.69,Unknown,Indeed
Data Scientist,Entry to Mid-level,"['data analysis', 'data visualization', 'high-volume data management', 'analytical skills', 'coordination with program teams', 'translating analytical outputs into operational plans', 'process improvements']",110053.8,110053.8,,COLSA Corporation
Senior Data Scientist,Senior,"['Marketing Mix Modeling', 'MMM', 'conversion analytics', 'attribution analytics', 'statistical modeling', 'production systems', 'data pipelines', 'collaboration with cross-functional teams']",261150.64,261150.64,,Insight Global
Unknown,Unknown,[],232796.88,232796.88,Unknown,Roche
Senior Data Scientist,Senior,[],126567.54,126567.54,Remote,CAI
Senior Data Scientist,Senior,[],152924.16,152924.16,Remote,CAI
Senior Data Scientist,Senior,[],134625.0,134625.0,Remote,CAI
Senior Data Scientist,Senior,[],148298.92,148298.92,Remote,CAI
Senior Data Scientist,Senior,[],128254.78,128254.78,Remote,CAI
Senior Data Scientist,Senior,[],162122.28,162122.28,Remote,CAI
Senior Data Scientist,Senior,[],117612.09,117612.09,Remote,CAI
Senior Data Scientist,Senior,[],185890.6,185890.6,Remote,CAI
Senior Data Scientist,Senior,[],129505.75,129505.75,Remote,CAI
Senior Data Scientist,Senior,[],136842.88,136842.88,Remote,CAI
Senior Data Scientist,Senior,[],198501.73,198501.73,Remote,CAI
Senior Data Scientist,Senior,[],134721.83,134721.83,Remote,CAI
Senior Data Scientist,Senior,[],166620.3,166620.3,Remote,CAI
Senior Data Scientist,Senior,[],130422.18,130422.18,Remote,CAI
Senior Data Scientist,Senior,[],135916.7,135916.7,Remote,CAI
Senior Data Scientist,Senior,[],128244.14,128244.14,Remote,CAI
Senior Data Scientist,Senior,[],131465.03,131465.03,Remote,CAI
Senior Data Scientist,Senior,[],138905.2,138905.2,Remote,CAI
Senior Data Scientist,Senior,[],125722.19,125722.19,Remote,CAI
Senior Data Scientist,Senior,[],155603.69,155603.69,Remote,CAI
Senior Data Scientist,Senior,[],130056.27,130056.27,Remote,CAI
Senior Data Scientist,Senior,[],128896.57,128896.57,Remote,CAI
Senior Data Scientist,Senior,[],142814.08,142814.08,Remote,CAI
Senior Data Scientist,Senior,[],126330.94,126330.94,Remote,CAI
Senior Data Scientist,Senior,[],163363.6,163363.6,Remote,CAI
Senior Data Scientist,Senior,[],177398.69,177398.69,Remote,CAI
Senior Data Scientist,Senior,[],122196.95,122196.95,Remote,CAI
Senior Data Scientist,Senior,[],134801.12,134801.12,Remote,CAI
,,[],218154.38,218154.38,,Paramount
Senior Data Scientist,Senior,[],163655.5,163655.5,Remote,CAI
Senior Data Scientist,Senior,[],140694.92,140694.92,Remote,CAI
Senior Data Scientist,Senior,[],195345.98,195345.98,Remote,CAI
Senior Data Scientist,Senior,[],143232.95,143232.95,Remote,CAI
Senior Data Scientist,Senior,[],121101.79,121101.79,Remote,CAI
Associate Data Scientist,Associate,"['data science', 'yield optimization', 'demand analytics']",74847.6,74847.6,,Carnival Cruise Line
Senior Data Scientist,Senior,[],129418.34,129418.34,Remote,CAI
Senior Data Scientist,Senior,[],136215.16,136215.16,Remote,CAI
Senior Data Scientist,Senior,[],181684.56,181684.56,Remote,CAI
Senior Data Scientist,Senior,[],135975.56,135975.56,Remote,CAI
Senior Data Scientist,Senior,[],134177.28,134177.28,Remote,CAI
Senior Data Scientist,Senior,[],199096.47,199096.47,Remote,CAI
Senior Data Scientist,Senior,[],139287.64,139287.64,Remote,CAI
Senior Data Scientist,Senior,[],148514.19,148514.19,Remote,CAI
Senior Data Scientist,Senior,[],124595.07,124595.07,Remote,CAI
Senior Data Scientist,Senior,[],147729.36,147729.36,Remote,CAI
Senior Data Scientist,Senior,[],139127.8,139127.8,Remote,CAI
Senior Data Scientist,Senior,[],162457.67,162457.67,Remote,CAI
Junior AI Data Scientist,Junior,"['Artificial Intelligence', 'Generative AI', 'Natural Language Processing', 'Machine Learning', 'Data Analysis', 'Intelligent Automation', 'AI-powered Decision Systems', 'Merchandising Analytics', 'Supply Chain Analytics', 'Marketing Analytics']",89216.3,89216.3,,Burlington
Senior Data Scientist,Senior,"['Data Science', 'Top Secret/SCI Clearance']",163310.17,163310.17,"Remote, OR, USA",SOS International LLC
Staff Data Scientist,Staff,"['Data Science', 'AI', 'Machine Learning', 'Personalization', 'Recommendation Systems', 'Algorithmic Development', 'Content Generation Models', 'eCommerce']",231243.12,231243.12,Sunnyvale,Walmart
Health Research and Analytics,,[],84614.38,84614.38,,Battelle Memorial Institute
Health Research and Analytics,Not specified,[],76482.32,76482.32,Not specified,Battelle Memorial Institute
Unknown,Mid to Senior Level,"['Analytical skills', 'Results orientation', 'Collaborative leadership', 'Cross-functional partnership', 'Business impact measurement', 'Team guidance/influence', 'Navigating ambiguity', 'Translating insights to action']",144009.84,144009.84,Unknown,Fortive Corporation
Health Research and Analytics,Not specified,[],73430.59,73430.59,Not specified,Battelle Memorial Institute
Health Research and Analytics,Not specified,[],75097.42,75097.42,Not specified,Battelle Memorial Institute
Health Research and Analytics,,[],83082.39,83082.39,,Battelle Memorial Institute
Health Research and Analytics,,[],74082.0,74082.0,,Battelle Memorial Institute
Health Research and Analytics,Not specified,[],83332.2,83332.2,Not specified,Battelle Memorial Institute
Industry Solutions Engineer,,"['problem solving', 'customer engagement', 'innovation', 'trend identification', 'business solutions', 'technology learning']",189572.5,189572.5,global,Microsoft Corporation
Principal Data Scientist,Principal,"['machine learning', 'statistical modeling', 'data science', 'analytics']",111286.0,111286.0,,Solstice Advanced Materials
Data Scientist,Not specified,"['generative AI', 'artificial intelligence', 'machine learning', 'statistics', 'deep learning', 'computer vision', 'optimization', 'ML engineering', 'product classification']",237735.47,237735.47,Not specified,Walmart
Staff Data Scientist,Staff,"['statistical models', 'machine learning algorithms', 'computational algorithms', 'data analysis', 'data validity assessment', 'analytics', 'team leadership', 'Global Sourcing']",252477.02,252477.02,,Walmart
Principal Data Scientist,Principal,"['machine learning', 'statistical modeling', 'data science', 'analytics']",121628.19,121628.19,,Solstice Advanced Materials
Data Scientist,Senior,"['Data Science', 'MLOps', 'Analytics', 'Machine Learning']",122974.03,122974.03,"Huntsville, AL, USA",SOS International LLC
Senior Data Scientist,Senior,"['Retrieval-Augmented Generation (RAG)', 'Agentic AI', 'Machine Learning', 'Natural Language Processing (NLP)', 'Legal Intelligence', 'Document Intelligence', 'Workflow Automation', 'Enterprise-scale AI Systems']",145047.17,145047.17,,Insight Global
Industry Solutions Engineer,,"['problem solving', 'customer collaboration', 'innovation', 'trend identification', 'business solutions', 'technology learning']",194501.84,194501.84,,Microsoft Corporation
Senior Data Scientist,Senior,"['deep learning', 'machine learning', 'data mining', 'anomaly detection', 'full stack', 'predictive modeling', 'analytics']",220415.02,220415.02,,Walmart
Industry Solutions Engineer,Not specified,"['problem solving', 'customer engagement', 'innovation', 'trend identification', 'business solutions', 'technical learning']",205022.89,205022.89,Not specified,Microsoft Corporation
Not specified,Not specified,"['problem solving', 'data analysis', 'strategic thinking']",246866.06,246866.06,Not specified,Microsoft Corporation
Principal Data Scientist,Principal/Senior,"['Artificial Intelligence', 'Machine Learning', 'Data Science', 'Modeling', 'Experimentation', 'Algorithm Design', 'Mentoring', 'Technical Leadership']",198494.9,198494.9,,GE Vernova
Principal Data Scientist,Senior/Principal,"['Artificial Intelligence', 'Machine Learning', 'Data Science', 'Modeling', 'Experimentation', 'Algorithm Design', 'Mentoring', 'Technical Leadership']",276761.5,276761.5,,GE Vernova
Distinguished Data Scientist - eCommerce Search AI,Distinguished/Senior,"['eCommerce Search', 'Neural Search', 'Generative AI', 'Agentic AI', 'Machine Learning', 'Deep Learning', 'AI Architecture', 'Scalable Infrastructure', 'Personalization']",419431.8,419431.8,,Walmart
Lead Data Scientist,Lead,"['data infrastructure', 'data governance', 'data engineering', 'data modeling', 'data analysis', 'business intelligence', 'data science', 'AI']",139889.62,139889.62,U.S.,MetLife
Not specified,Not specified,[],228096.14,228096.14,Not specified,Sedgwick
,,[],162544.3,162544.3,,Sedgwick
,,[],192759.22,192759.22,,Sedgwick
,,[],163738.72,163738.72,,Sedgwick
,,[],186585.77,186585.77,,Sedgwick
,,[],188508.48,188508.48,,Sedgwick
,,[],218124.62,218124.62,,Sedgwick
,,[],165047.8,165047.8,,Sedgwick
,,[],182276.03,182276.03,,Sedgwick
,,[],157838.1,157838.1,,Sedgwick
,,[],183592.48,183592.48,,Sedgwick
,,[],210705.53,210705.53,,Sedgwick
,,[],168472.66,168472.66,,Sedgwick
Unknown,Unknown,[],178551.31,178551.31,Unknown,Sedgwick
,,[],171799.4,171799.4,,Sedgwick
,,[],161586.67,161586.67,,Sedgwick
,,[],160078.47,160078.47,,Sedgwick
,,[],147655.83,147655.83,,Sedgwick
,,[],174388.4,174388.4,,Sedgwick
Not specified,Not specified,[],203536.64,203536.64,Not specified,Sedgwick
,,[],211340.67,211340.67,,Sedgwick
,,[],249208.8,249208.8,,Sedgwick
,,[],163278.86,163278.86,,Sedgwick
Unknown,Unknown,[],162678.28,162678.28,Unknown,Sedgwick
Not specified,Not specified,[],204499.36,204499.36,Not specified,Sedgwick
,,[],191988.67,191988.67,,Sedgwick
Not specified,Not specified,[],170710.55,170710.55,Not specified,Sedgwick
,,[],204416.3,204416.3,,Sedgwick
Not specified,Not specified,[],254223.88,254223.88,Not specified,Sedgwick
,,[],233376.17,233376.17,,Sedgwick
,,[],158899.23,158899.23,,Sedgwick
,,[],219780.9,219780.9,,Sedgwick
,,[],164349.16,164349.16,,Sedgwick
,,[],161897.47,161897.47,,Sedgwick
Unknown,Unknown,[],185686.48,185686.48,Unknown,Sedgwick
,,[],159356.48,159356.48,,Sedgwick
,,[],164380.67,164380.67,,Sedgwick
,,[],171317.58,171317.58,,Sedgwick
Not specified,Not specified,[],248362.73,248362.73,Not specified,Sedgwick
,,[],179822.19,179822.19,,Sedgwick
,,[],173637.97,173637.97,,Sedgwick
,,[],205461.34,205461.34,,Sedgwick
,,[],152037.12,152037.12,,Sedgwick
,,[],249955.94,249955.94,,Sedgwick
,,[],165726.66,165726.66,,Sedgwick
,,[],246509.4,246509.4,,Sedgwick
,,[],164225.08,164225.08,,Sedgwick
,,[],213363.38,213363.38,,Sedgwick
Not specified,Not specified,[],178925.47,178925.47,Not specified,Sedgwick
Not specified,Not specified,[],161004.14,161004.14,Not specified,Sedgwick
Not specified,Not specified,[],171011.19,171011.19,Not specified,Sedgwick
,,[],169236.11,169236.11,,Sedgwick
,,[],210965.31,210965.31,,Sedgwick
,,[],185466.67,185466.67,,Sedgwick
Not specified,Not specified,[],186257.92,186257.92,Not specified,Sedgwick
,,[],169136.56,169136.56,,Sedgwick
,,[],176635.3,176635.3,,Sedgwick
,,[],169226.75,169226.75,,Sedgwick
Economist,Mid-level,"['Data Science', 'Economics', 'Large Data Set Analysis', 'Economic Indicators Development', 'Internal and External Data Analysis']",143545.28,143545.28,,The Hartford
Unknown,Unknown,[],187184.97,187184.97,Unknown,Sprinklr
Data Analyst/Solutions Analyst,Not specified,"['problem solving', 'data analysis', 'insight generation', 'strategic thinking', 'technical excellence']",244043.03,244043.03,Not specified,Microsoft Corporation
Data Scientist Intern,Intern,"['data analytics', 'machine learning', 'data analysis', 'model building']",58975.79,58975.79,,Fortive Corporation
,,[],192582.45,192582.45,,J&J Family of Companies
Senior Data Scientist,Senior,"['data science', 'analytics', 'metrics development', 'engineering', 'leadership reporting', 'Copilot', 'M365']",214297.75,214297.75,,Microsoft Corporation
AI Developer/Engineer,Not specified,"['AI', 'Enterprise AI', 'AI modules', 'AI pipelines', 'Machine Learning']",127715.66,127715.66,Not specified,Humana
Data Analyst,Not specified,"['data analysis', 'metrics', 'analytics', 'data interpretation']",143590.06,143590.06,Not specified,Ford Motor Company
AI Developer/Engineer,Not specified,"['AI', 'AI modules development', 'AI pipelines', 'Enterprise AI']",177291.45,177291.45,Not specified,Humana
Senior Data Scientist,Senior,"['data analytics', 'data capture requirements', 'pattern analysis', 'trend analysis', 'structured data analysis', 'unstructured data analysis', 'dashboard creation', 'data visualization', 'presentations', 'storytelling with data']",152134.3,152134.3,,Insight Global
Data Scientist,Not specified,"['machine learning', 'statistics', 'optimization', 'data mining', 'analytical modeling', 'machine learning algorithms']",242948.84,242948.84,Not specified,Walmart
Data Scientist,Experienced,"['Healthcare software applications', 'Computer science', 'Mathematical modeling', 'Predictive modeling', 'Statistical methods', 'Data analysis', 'Technical problem solving']",85919.82,85919.82,,Waystar
Data Scientist Expert,Expert,"['Data Science', 'GEOINT', 'Intelligence Analysis', 'Top Secret/SCI Clearance']",135818.62,135818.62,"Fort Gordon, GA, USA",SOS International LLC
Data Analytics,Not specified,['Data Analytics'],89661.37,89661.37,Not specified,Xcel Energy
Data Analytics,Not specified,['data analytics'],96601.15,96601.15,Not specified,Xcel Energy
Data Scientist,Not specified,"['Generative AI', 'Data Science', 'Data-driven decision-making', 'Machine Learning', 'Agentic systems', 'Data analysis']",152625.19,152625.19,Not specified,Robert Half
Data Scientist,Mid-level,"['Machine Learning', 'Time Series Forecasting', 'Data Pipelines', 'Analytics']",131095.94,131095.94,Remote,Insight Global
Data Scientist/Analyst/Engineer - B2B Commercialization,Not specified,"['data science', 'analytics', 'engineering', 'data-driven insights', 'B2B solutions']",236244.03,236244.03,Not specified,Walmart
Data Scientist/Analyst/Engineer,Not specified,"['data science', 'data analysis', 'engineering', 'B2B']",215152.7,215152.7,Not specified,Walmart
Security Data Scientist,Not specified,"['AI', 'Machine Learning', 'Data Science', 'Security', 'Agent-centric solutions', 'Security telemetry', 'Experimentation', 'Business analytics']",229339.66,229339.66,Not specified,Microsoft Corporation
Senior Data Scientist,Senior,"['machine learning', 'information retrieval', 'LLMs', 'Customer Intelligence', 'Segmentation']",197733.5,197733.5,,Walmart
Senior Data Scientist,Senior,"['machine learning', 'information retrieval', 'LLMs', 'Customer Intelligence', 'Segmentation']",156328.06,156328.06,,Walmart
Associate Data Scientist,Associate,"['data science', 'data analysis', 'collaboration', 'business intelligence']",98484.92,98484.92,Tennessee,BlueCross BlueShield of Tennessee
Data Scientist Lead,Lead,[],82984.44,82984.44,"Pittsburgh, PA, Strongsville, OH, Phoenix",PNC
Not specified,Not specified,"['custom software development', 'information engineering', 'situational awareness capabilities', 'data processing']",157058.5,157058.5,"Charlottesville, VA",General Atomics
Staff Data Scientist,Staff,"['machine learning', 'information retrieval', 'LLMs', 'Customer Intelligence', 'Segmentation']",158052.73,158052.73,,Walmart
Business & Data Analytics,,[],147467.55,147467.55,,UnitedHealth Group
,,[],186663.36,186663.36,,Caris Life Sciences
Data Scientist Lead,Lead,[],96265.74,96265.74,"Pittsburgh, PA, Strongsville, OH, Phoenix",PNC
Data Scientist,Senior,"['Python', 'SQL', 'Machine Learning', 'AI', 'Feature Engineering', 'Model Training', 'Data Pipelines', 'Model Deployment']",115812.86,115812.86,"Charlotte, NC",Eliassen Group
,,[],154367.02,154367.02,,LiveRamp
,,[],177501.23,177501.23,,LiveRamp
,,[],97402.82,97402.82,,Mastercard
Data Scientist,Staff,"['advanced analytics', 'machine learning', 'predictive modeling', 'data visualization', 'data sourcing', 'model validation']",169039.0,169039.0,USA,Walmart
Not specified,Not specified,['Microsoft Power Platform'],107174.17,107174.17,Not specified,Arup
Data Scientist,Senior,"['AI-powered search', 'data analysis', 'metrics development', 'online controlled experiments', 'user engagement analysis']",174943.42,174943.42,,Microsoft Corporation
Principal Data Scientist,Principal,"['Double Machine Learning', 'Causal Modeling', 'Advanced Analytical Models', 'Data Analysis', 'Strategic Decision-Making', 'Mentoring', 'Cross-functional Collaboration']",213856.36,213856.36,,Walmart
Senior Data Scientist,Senior,"['machine learning', 'AI', 'data science', 'personalization', 'recommendations', 'intelligent automation', 'model development', 'pipeline optimization']",322525.06,322525.06,,Insight Global
Staff Data Scientist,Staff,"['Data Science', 'Predictive Modeling', 'AI', 'Machine Learning', 'Forecasting', 'Demand Response Optimization', 'EV Charging Optimization']",101593.82,101593.82,"Lehi, UT",US Tech Solutions
Senior Data Scientist,Senior,"['advanced analytical techniques', 'programming', 'data modeling', 'data ecosystems', 'data quality standards']",145749.5,145749.5,"Seattle, WA",Walmart
Senior Data Scientist,Senior,"['advanced analytical techniques', 'programming', 'data modeling', 'data ecosystems', 'data quality standards']",132533.28,132533.28,"Seattle, WA",Walmart
Principal Data Scientist,Principal,"['data science', 'machine learning', 'statistical techniques', 'demand forecasting', 'inventory optimization', 'financial modeling', 'anomaly detection', 'analytics']",163239.78,163239.78,,Solstice Advanced Materials
Principal Data Scientist,Principal,"['data science', 'machine learning', 'statistical techniques', 'demand forecasting', 'inventory optimization', 'financial modeling', 'anomaly detection', 'analytics']",149358.89,149358.89,,Solstice Advanced Materials
Data Scientist,Senior/Lead,"['Advanced Analytics', 'Data Science', 'Technical Leadership', 'Mentoring', 'Business Strategy', 'Executive Communication']",231155.14,231155.14,,Microsoft Corporation
Data Scientist III,Mid to Senior Level,"['Data Science', 'Cybersecurity', 'Data Enrichment']",92653.73,92653.73,"Washington, DC, USA",SOS International LLC
Not specified,Not specified,[],120774.12,120774.12,Not specified,Dollar General
Data Science Service Lead,Lead,"['Data Science', 'Algorithm Development', 'Data Tools Automation', 'Data-driven Analysis', 'Business Problem Solving']",115972.68,115972.68,,Mondelez International
Product Analytics,Not specified,"['Product Analytics', 'Product Management', 'Engineering', 'Machine Learning', 'Recommendation Systems']",258075.66,258075.66,Not specified,Walmart
Data Scientist Lead,Lead,"['quantitative modeling', 'data-driven solutions', 'predictive modeling', 'data pipelines', 'statistics', 'economics', 'engineering', 'analytics']",293568.03,293568.03,,JPMorgan Chase
Senior Data Scientist,Senior,[],183319.9,183319.9,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],149603.8,149603.8,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],148118.3,148118.3,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],153072.27,153072.27,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],150558.31,150558.31,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],149539.19,149539.19,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],138992.67,138992.67,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],204521.6,204521.6,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],141097.62,141097.62,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],141815.44,141815.44,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],162535.62,162535.62,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],157588.56,157588.56,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],147625.42,147625.42,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],137082.81,137082.81,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],180058.14,180058.14,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],149867.55,149867.55,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],139253.11,139253.11,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],148311.66,148311.66,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],171199.17,171199.17,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],152827.2,152827.2,"Remote, United States",Norstella
Principal Data Scientist,Principal,"['AI infrastructure', 'GenAI platforms', 'eCommerce Analytics', 'intelligent automation', 'AI agents', 'real-time decisioning', 'high-performance AI systems']",232250.05,232250.05,,Walmart
Senior Data Scientist,Senior,[],178740.1,178740.1,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],154743.75,154743.75,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],168251.4,168251.4,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],163162.44,163162.44,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],143091.38,143091.38,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],148303.6,148303.6,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],142485.67,142485.67,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],195178.58,195178.58,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],219051.45,219051.45,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],153247.83,153247.83,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],157127.56,157127.56,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],143494.1,143494.1,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],218396.89,218396.89,"Remote, United States",Norstella
Senior Data Scientist,Senior,[],214924.86,214924.86,"Remote, United States",Norstella
Senior Data Scientist,Senior,"['Machine Learning', 'Retail Operations', 'Supply Chain Analytics', 'Demand Forecasting', 'Inventory Allocation', 'Carton Forecasting', 'Optimization Models', 'Model Development', 'Data Analysis', 'Merchandising Analytics', 'Marketing Analytics']",124192.79,124192.79,,Burlington
Marketing Data Scientist,Mid to Senior Level,"['Marketing Mix Modeling', 'CRM data analysis', 'Data-driven marketing strategy', 'Analytical skills', 'Business acumen', 'Customer engagement analytics', 'Loyalty program analysis']",121056.76,121056.76,,The Hertz Corporation
Marketing Data Scientist,Mid-level to Senior,"['Marketing Mix Modeling', 'CRM data analysis', 'Data analysis', 'Business acumen', 'Customer engagement analytics', 'Marketing optimization', 'Loyalty program analytics']",110085.71,110085.71,,The Hertz Corporation
Data Science Consultant,Not specified,"['Data Science', 'Data Analytics', 'Data Querying', 'Data Wrangling', 'Data Engineering', 'Data Visualization', 'Dashboarding', 'Business Intelligence', 'Process Automation', 'Active Secret Clearance']",143347.89,143347.89,Not specified,Guidehouse
Data Science Engineer,Not specified,"['mathematics', 'statistics', 'semiconductor physics', 'materials science', 'information technology', 'data science', 'memory and storage solutions']",158870.16,158870.16,Not specified,"Micron Technology, Inc."
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",135242.55,135242.55,Not specified,SMX
Lead Data Scientist,Lead,"['Descriptive Analytics', 'Predictive Analytics', 'Prescriptive Analytics', 'Marketing Analytics', 'Data Science', 'Marketing Effectiveness', 'Audience Targeting', 'Strategic Insights']",200793.72,200793.72,,JPMorgan Chase
Not specified,Senior,[],140374.33,140374.33,Not specified,Generac Power Systems
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization']",141115.52,141115.52,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",187227.28,187227.28,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",167413.5,167413.5,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",171703.1,171703.1,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",130428.4,130428.4,Not specified,SMX
